nombreCurso,grupo,profesor,nota,periodo,nombreEstudiante,correoEstudiante
Calculo 1,3,Violante Hartin,1.5,2022-1,Zak Blancowe,zblancowe2n@edu.com
Estadistica y Probabilidad II,2,Gib Peachman,2.0,2021-3,Clair Hall-Gough,challgough2o@edu.com
Estadistica y Probabilidad II,2,Gib Peachman,2.0,2021-3,Leeland D'Ambrogio,ldambrogio2p@edu.com
Estadistica y Probabilidad II,2,Gib Peachman,2.0,2021-3,Gail Eldon,geldon2q@edu.com
Estadistica y Probabilidad II,2,Gib Peachman,2.0,2021-3,Noam Ernshaw,nernshaw2r@edu.com
Analitica de Datos,2,Huntington Fincham,4.0,2022-3,Shelly Potier,spotier2s@edu.com
Analitica de Datos,2,Huntington Fincham,4.0,2022-3,Sharla Faichnie,sfaichnie2t@edu.com
Analitica de Datos,2,Huntington Fincham,4.0,2022-3,Lucilia Lever,llever2u@edu.com
Analitica de Datos,2,Huntington Fincham,4.0,2022-3,Phillipe Binge,pbinge2v@edu.com
Ingles 4,2,Zenia Youle,3.1,2022-1,Katerina Filippello,kfilippello2w@edu.com
Ingles 4,2,Zenia Youle,3.1,2022-1,Haleigh Naisbit,hnaisbit2x@edu.com
Ingles 4,2,Zenia Youle,3.1,2022-1,Dolli Edmonds,dedmonds2y@edu.com
Ingles 4,2,Zenia Youle,3.1,2022-1,Elwin McComiskey,emccomiskey2z@edu.com
Analitica de Datos,3,Rosalinde Warbey,0.0,2023-1,Robinet McQuillan,rmcquillan30@edu.com
Analitica de Datos,3,Rosalinde Warbey,0.0,2023-1,Bethena Fancutt,bfancutt31@edu.com
Analitica de Datos,3,Rosalinde Warbey,0.0,2023-1,Kira Pracy,kpracy32@edu.com
Analitica de Datos,3,Rosalinde Warbey,0.0,2023-1,Kiley Shreve,kshreve33@edu.com
Comunicación Oral y Escrita,1,Babara Allsupp,2.7,2022-1,Law Carlow,lcarlow34@edu.com
Comunicación Oral y Escrita,1,Babara Allsupp,2.7,2022-1,Cristi Mancell,cmancell35@edu.com
Comunicación Oral y Escrita,1,Babara Allsupp,2.7,2022-1,Michel Eminson,meminson36@edu.com
Comunicación Oral y Escrita,1,Babara Allsupp,2.7,2022-1,Klemens Ravenshear,kravenshear37@edu.com
Sistemas Operativos,3,Martin Coldman,4.9,2021-3,Doe Gaunson,dgaunson38@edu.com
Sistemas Operativos,3,Martin Coldman,4.9,2021-3,Andy Tattershall,atattershall39@edu.com
Sistemas Operativos,3,Martin Coldman,4.9,2021-3,Gianina Bomfield,gbomfield3a@edu.com
Sistemas Operativos,3,Martin Coldman,4.9,2021-3,Ervin Gernier,egernier3b@edu.com
Programacion,2,Brande Doonican,0.4,2022-1,Erin De la Feld,ede3c@edu.com
Programacion,2,Brande Doonican,0.4,2022-1,Hedi Karpov,hkarpov3d@edu.com
Programacion,2,Brande Doonican,0.4,2022-1,Sutherland Bysaker,sbysaker3e@edu.com
Programacion,2,Brande Doonican,0.4,2022-1,Dona Francklin,dfrancklin3f@edu.com
Ingles 4,3,Pen Withrop,1.7,2023-3,Don Kitchen,dkitchen3g@edu.com
Ingles 4,3,Pen Withrop,1.7,2023-3,Augustine Foxon,afoxon3h@edu.com
Ingles 4,3,Pen Withrop,1.7,2023-3,Bernetta Heatherington,bheatherington3i@edu.com
Ingles 4,3,Pen Withrop,1.7,2023-3,Jonathan Oliveto,joliveto3j@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Bernetta Bentinck,1.6,2023-1,Nikki Paolazzi,npaolazzi3k@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Bernetta Bentinck,1.6,2023-1,Jeni Dowdle,jdowdle3l@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Bernetta Bentinck,1.6,2023-1,Bonita Senn,bsenn3m@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,1,Bernetta Bentinck,1.6,2023-1,Collete Miguel,cmiguel3n@edu.com
Electiva Profesional 5,3,Glenn Pawlicki,4.8,2022-3,Dasya Skea,dskea3o@edu.com
Electiva Profesional 5,3,Glenn Pawlicki,4.8,2022-3,Emelen Maruszewski,emaruszewski3p@edu.com
Electiva Profesional 5,3,Glenn Pawlicki,4.8,2022-3,Shirlene Clemendet,sclemendet3q@edu.com
Electiva Profesional 5,3,Glenn Pawlicki,4.8,2022-3,Joey Deal,jdeal3r@edu.com
Programacion,1,Rivkah Pittham,2.7,2021-3,Celestyn Awton,cawton3s@edu.com
Programacion,1,Rivkah Pittham,2.7,2021-3,Kath Cobon,kcobon3t@edu.com
Programacion,1,Rivkah Pittham,2.7,2021-3,Moyra Gatehouse,mgatehouse3u@edu.com
Programacion,1,Rivkah Pittham,2.7,2021-3,Delia Lohrensen,dlohrensen3v@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,2.0,2021-1,Thayne Crole,tcrole3w@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,2.0,2021-1,Dore Sharphurst,dsharphurst3x@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,2.0,2021-1,Ethelind Clulow,eclulow3y@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,2.0,2021-1,Thatch Amorine,tamorine3z@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,2.7,2023-3,Corette Pinching,cpinching40@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,2.7,2023-3,Aimee Gemmell,agemmell41@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,2.7,2023-3,Roarke Dowty,rdowty42@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,2.7,2023-3,Cassandra McLoney,cmcloney43@edu.com
Formacion Ciudadana II: Sociedad y Estado,2,Rebekkah Mayfield,3.0,2021-3,Lisha Rosenberg,lrosenberg44@edu.com
Formacion Ciudadana II: Sociedad y Estado,2,Rebekkah Mayfield,3.0,2021-3,Kirsteni Hedger,khedger45@edu.com
Formacion Ciudadana II: Sociedad y Estado,2,Rebekkah Mayfield,3.0,2021-3,Wakefield Robertucci,wrobertucci46@edu.com
Formacion Ciudadana II: Sociedad y Estado,2,Rebekkah Mayfield,3.0,2021-3,Akim Guerner,aguerner47@edu.com
Estadistica y Probabilidad I,3,Osbert Baird,0.3,2022-3,Thedric Domke,tdomke48@edu.com
Estadistica y Probabilidad I,3,Osbert Baird,0.3,2022-3,Torr Rance,trance49@edu.com
Estadistica y Probabilidad I,3,Osbert Baird,0.3,2022-3,Ibbie Caile,icaile4a@edu.com
Estadistica y Probabilidad I,3,Osbert Baird,0.3,2022-3,Aldridge Daintier,adaintier4b@edu.com
Electiva Libre I,1,Sibeal Thunnercliffe,2.2,2022-3,Peterus Klimus,pklimus4c@edu.com
Electiva Libre I,1,Sibeal Thunnercliffe,2.2,2022-3,Sawyere Nehlsen,snehlsen4d@edu.com
Electiva Libre I,1,Sibeal Thunnercliffe,2.2,2022-3,Kimbell Ipgrave,kipgrave4e@edu.com
Electiva Libre I,1,Sibeal Thunnercliffe,2.2,2022-3,Minnaminnie Keld,mkeld4f@edu.com
Sistemas Operativos,3,Martin Coldman,1.4,2022-3,Angelico Hallgarth,ahallgarth4g@edu.com
Sistemas Operativos,3,Martin Coldman,1.4,2022-3,Paule Tow,ptow4h@edu.com
Sistemas Operativos,3,Martin Coldman,1.4,2022-3,Crawford Geffe,cgeffe4i@edu.com
Sistemas Operativos,3,Martin Coldman,1.4,2022-3,Noble Sperski,nsperski4j@edu.com
Ingles 4,3,Pen Withrop,3.6,2023-1,Cherice Cullip,ccullip4k@edu.com
Ingles 4,3,Pen Withrop,3.6,2023-1,Alameda Theyer,atheyer4l@edu.com
Ingles 4,3,Pen Withrop,3.6,2023-1,Winfred Duran,wduran4m@edu.com
Ingles 4,3,Pen Withrop,3.6,2023-1,Paulo Moston,pmoston4n@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,2.8,2022-3,Rasla Stang-Gjertsen,rstanggjertsen4o@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,2.8,2022-3,Arabela Pavlik,apavlik4p@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,2.8,2022-3,Roley Leathard,rleathard4q@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,2.8,2022-3,Man Groll,mgroll4r@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,0.4,2022-1,Wolfie Zarb,wzarb4s@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,0.4,2022-1,Ki Knill,kknill4t@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,0.4,2022-1,Lanny Hedylstone,lhedylstone4u@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,0.4,2022-1,Rowney De Fraine,rde4v@edu.com
Legislacion y Etica en el Manejo de Datos,2,Verine Pemble,2.4,2021-3,Charil Cordrey,ccordrey4w@edu.com
Legislacion y Etica en el Manejo de Datos,2,Verine Pemble,2.4,2021-3,Aileen Waylen,awaylen4x@edu.com
Legislacion y Etica en el Manejo de Datos,2,Verine Pemble,2.4,2021-3,Bryanty Bottrill,bbottrill4y@edu.com
Legislacion y Etica en el Manejo de Datos,2,Verine Pemble,2.4,2021-3,Aurora Kingescot,akingescot4z@edu.com
Almacenamiento de datos,1,Smith Cupitt,0.7,2021-1,Trixie Yuryshev,tyuryshev50@edu.com
Almacenamiento de datos,1,Smith Cupitt,0.7,2021-1,Zackariah Gudde,zgudde51@edu.com
Almacenamiento de datos,1,Smith Cupitt,0.7,2021-1,Eloise Kruschev,ekruschev52@edu.com
Almacenamiento de datos,1,Smith Cupitt,0.7,2021-1,Jase Kyle,jkyle53@edu.com
Electiva Profesional 2,1,Raimundo Lonsdale,2.1,2021-1,Mariel Jaeggi,mjaeggi54@edu.com
Electiva Profesional 2,1,Raimundo Lonsdale,2.1,2021-1,Wren Pietz,wpietz55@edu.com
Electiva Profesional 2,1,Raimundo Lonsdale,2.1,2021-1,Hermie Couroy,hcouroy56@edu.com
Electiva Profesional 2,1,Raimundo Lonsdale,2.1,2021-1,Maxwell Acreman,macreman57@edu.com
Formacion Ciudadana II: Sociedad y Estado,1,Violante Hartin,4.7,2022-3,Gardner Feifer,gfeifer58@edu.com
Formacion Ciudadana II: Sociedad y Estado,1,Violante Hartin,4.7,2022-3,Carmelia Verrechia,cverrechia59@edu.com
Formacion Ciudadana II: Sociedad y Estado,1,Violante Hartin,4.7,2022-3,Lolly Stabler,lstabler5a@edu.com
Formacion Ciudadana II: Sociedad y Estado,1,Violante Hartin,4.7,2022-3,Berget Caldwell,bcaldwell5b@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,0.9,2021-3,Padget Wyrill,pwyrill5c@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,0.9,2021-3,Dulcinea Langmuir,dlangmuir5d@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,0.9,2021-3,Dyann Honywill,dhonywill5e@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,0.9,2021-3,Broddie Dasent,bdasent5f@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Chet Keam,1.7,2023-1,Daryn Andersch,dandersch5g@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Chet Keam,1.7,2023-1,Bliss Seniour,bseniour5h@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Chet Keam,1.7,2023-1,Gabbie Adelman,gadelman5i@edu.com
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Chet Keam,1.7,2023-1,Magda MacArdle,mmacardle5j@edu.com
Ingles 2,2,Fulvia Gravells,0.9,2022-1,Sheila-kathryn Presslie,spresslie5k@edu.com
Ingles 2,2,Fulvia Gravells,0.9,2022-1,Hobie Fellgatt,hfellgatt5l@edu.com
Ingles 2,2,Fulvia Gravells,0.9,2022-1,Edi Demicoli,edemicoli5m@edu.com
Ingles 2,2,Fulvia Gravells,0.9,2022-1,Worthington Fenimore,wfenimore5n@edu.com
Electiva Profesional 5,1,Carmel Chappelow,1.8,2022-1,Hershel Plane,hplane5o@edu.com
Electiva Profesional 5,1,Carmel Chappelow,1.8,2022-1,Hillyer Dean,hdean5p@edu.com
Electiva Profesional 5,1,Carmel Chappelow,1.8,2022-1,Peder Dench,pdench5q@edu.com
Electiva Profesional 5,1,Carmel Chappelow,1.8,2022-1,Kynthia McTeer,kmcteer5r@edu.com
Estadistica y Probabilidad II,1,Florina Sandlin,0.2,2021-3,Amy Avard,aavard5s@edu.com
Estadistica y Probabilidad II,1,Florina Sandlin,0.2,2021-3,Crin Katte,ckatte5t@edu.com
Estadistica y Probabilidad II,1,Florina Sandlin,0.2,2021-3,Linea Foran,lforan5u@edu.com
Estadistica y Probabilidad II,1,Florina Sandlin,0.2,2021-3,Clea Christoffersen,cchristoffersen5v@edu.com
Ingles 5,2,Neel Irlam,4.7,2022-1,Sabine Lauridsen,slauridsen5w@edu.com
Ingles 5,2,Neel Irlam,4.7,2022-1,Gelya Stokell,gstokell5x@edu.com
Ingles 5,2,Neel Irlam,4.7,2022-1,Jane Chartre,jchartre5y@edu.com
Ingles 5,2,Neel Irlam,4.7,2022-1,Herby Roseman,hroseman5z@edu.com
Estadistica y Probabilidad II,3,Barri Skipsea,2.0,2021-3,Kristina Baxstare,kbaxstare60@edu.com
Estadistica y Probabilidad II,3,Barri Skipsea,2.0,2021-3,Nicolina Coughlin,ncoughlin61@edu.com
Estadistica y Probabilidad II,3,Barri Skipsea,2.0,2021-3,Ram Le Brom,rle62@edu.com
Estadistica y Probabilidad II,3,Barri Skipsea,2.0,2021-3,Cyndy Cowherd,ccowherd63@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,0.7,2021-1,Keane MacArte,kmacarte64@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,0.7,2021-1,Casper Matskiv,cmatskiv65@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,0.7,2021-1,Drona Headrick,dheadrick66@edu.com
Electiva de  Ciencias Sociales,2,Illa McGunley,0.7,2021-1,Misti Withull,mwithull67@edu.com
Transformacion y Carga),2,Clem Branni,3.1,2021-3,Waite Kunrad,wkunrad68@edu.com
Transformacion y Carga),2,Clem Branni,3.1,2021-3,Sherilyn Lammerts,slammerts69@edu.com
Transformacion y Carga),2,Clem Branni,3.1,2021-3,Barrie Willingham,bwillingham6a@edu.com
Transformacion y Carga),2,Clem Branni,3.1,2021-3,Evelyn Nathon,enathon6b@edu.com
Innovacion y Emprendimiento,3,Edith Foro,4.9,2021-1,Isador Heibel,iheibel6c@edu.com
Innovacion y Emprendimiento,3,Edith Foro,4.9,2021-1,Brandon Cyster,bcyster6d@edu.com
Innovacion y Emprendimiento,3,Edith Foro,4.9,2021-1,Kingston Letten,kletten6e@edu.com
Innovacion y Emprendimiento,3,Edith Foro,4.9,2021-1,Zita Dowgill,zdowgill6f@edu.com
Ingles 2,1,Rudd Giff,0.9,2023-3,Stearn Scott,sscott6g@edu.com
Ingles 2,1,Rudd Giff,0.9,2023-3,Clementine Alpes,calpes6h@edu.com
Ingles 2,1,Rudd Giff,0.9,2023-3,Deb Seiffert,dseiffert6i@edu.com
Ingles 2,1,Rudd Giff,0.9,2023-3,Garvin Seabon,gseabon6j@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.1,2021-1,Creighton Zupone,czupone6k@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.1,2021-1,Gracia Robertacci,grobertacci6l@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.1,2021-1,Sherlock Celle,scelle6m@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.1,2021-1,Sibelle Morl,smorl6n@edu.com
Calculo 2,1,Norrie Yarrington,0.6,2023-1,Winn Semper,wsemper6o@edu.com
Calculo 2,1,Norrie Yarrington,0.6,2023-1,Salvidor Marvel,smarvel6p@edu.com
Calculo 2,1,Norrie Yarrington,0.6,2023-1,Cristiano Manvelle,cmanvelle6q@edu.com
Calculo 2,1,Norrie Yarrington,0.6,2023-1,Rafaela McGilben,rmcgilben6r@edu.com
Electiva Libre I,2,Simeon Creser,1.2,2022-1,Bellanca Monroe,bmonroe6s@edu.com
Electiva Libre I,2,Simeon Creser,1.2,2022-1,Myrta Brussell,mbrussell6t@edu.com
Electiva Libre I,2,Simeon Creser,1.2,2022-1,Tiffany Straneo,tstraneo6u@edu.com
Electiva Libre I,2,Simeon Creser,1.2,2022-1,Shelly Stillman,sstillman6v@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,2,Jerrome Chafer,1.7,2022-3,Jacinda Fierman,jfierman6w@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,2,Jerrome Chafer,1.7,2022-3,Hyacinthia Dmitrienko,hdmitrienko6x@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,2,Jerrome Chafer,1.7,2022-3,Sharon Ebdin,sebdin6y@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,2,Jerrome Chafer,1.7,2022-3,Ingar Cudbertson,icudbertson6z@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,1.1,2022-3,Otes Goodby,ogoodby70@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,1.1,2022-3,Camilla Conroy,cconroy71@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,1.1,2022-3,Lon Kenwood,lkenwood72@edu.com
Formacion Ciudadana I : Identidades y Pluralismo,1,Fayette Laville,1.1,2022-3,Sylvan Keith,skeith73@edu.com
Administracion para Ingenieros,1,Vyky Pretty,0.7,2022-3,Reina Stooke,rstooke74@edu.com
Administracion para Ingenieros,1,Vyky Pretty,0.7,2022-3,Isabel Stanbro,istanbro75@edu.com
Administracion para Ingenieros,1,Vyky Pretty,0.7,2022-3,Abramo Skade,askade76@edu.com
Administracion para Ingenieros,1,Vyky Pretty,0.7,2022-3,Meara Lasseter,mlasseter77@edu.com
Electiva Profesional 5,1,Carmel Chappelow,0.7,2021-1,Gabriell Bonnier,gbonnier78@edu.com
Electiva Profesional 5,1,Carmel Chappelow,0.7,2021-1,Jehu Harmer,jharmer79@edu.com
Electiva Profesional 5,1,Carmel Chappelow,0.7,2021-1,Giffy Karby,gkarby7a@edu.com
Electiva Profesional 5,1,Carmel Chappelow,0.7,2021-1,Althea Soper,asoper7b@edu.com
Seguridad de la Informacion,1,Theda Petrazzi,3.4,2021-3,Hillary Chell,hchell7c@edu.com
Seguridad de la Informacion,1,Theda Petrazzi,3.4,2021-3,Gaultiero Bagley,gbagley7d@edu.com
Seguridad de la Informacion,1,Theda Petrazzi,3.4,2021-3,Hans Shackelton,hshackelton7e@edu.com
Seguridad de la Informacion,1,Theda Petrazzi,3.4,2021-3,Aida Emery,aemery7f@edu.com
Analitica de Datos,2,Huntington Fincham,1.3,2021-1,Kali Grolle,kgrolle7g@edu.com
Analitica de Datos,2,Huntington Fincham,1.3,2021-1,Kennan Crew,kcrew7h@edu.com
Analitica de Datos,2,Huntington Fincham,1.3,2021-1,Rozele Raimbauld,rraimbauld7i@edu.com
Analitica de Datos,2,Huntington Fincham,1.3,2021-1,Kelci Ravel,kravel7j@edu.com
Calculo 1,1,Alexandre Alvy,3.2,2021-1,Mortimer Honnan,mhonnan7k@edu.com
Calculo 1,1,Alexandre Alvy,3.2,2021-1,Marlo Algie,malgie7l@edu.com
Calculo 1,1,Alexandre Alvy,3.2,2021-1,Lorry Whybrow,lwhybrow7m@edu.com
Calculo 1,1,Alexandre Alvy,3.2,2021-1,Franchot Vevers,fvevers7n@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,1.0,2022-3,Chris Gowdridge,cgowdridge7o@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,1.0,2022-3,Rheta Lebarree,rlebarree7p@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,1.0,2022-3,Rickey Scallon,rscallon7q@edu.com
Formacion Ciudadana II: Sociedad y Estado,3,Hobey Karlowicz,1.0,2022-3,Lyndy Abbs,labbs7r@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,4.5,2021-1,Quintus Moorfield,qmoorfield7s@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,4.5,2021-1,Roseline Balderstone,rbalderstone7t@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,4.5,2021-1,Jacky Gudahy,jgudahy7u@edu.com
Comunicación Oral y Escrita,2,Marthena Bearman,4.5,2021-1,Zondra Abbet,zabbet7v@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,4.6,2021-3,Pia Romain,promain7w@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,4.6,2021-3,Caryn Durno,cdurno7x@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,4.6,2021-3,Tootsie Shotton,tshotton7y@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,4.6,2021-3,Sam MacVagh,smacvagh7z@edu.com
Electiva de  Ciencias Sociales,3,Neron de Wilde,0.8,2022-3,Aubrie Baudins,abaudins80@edu.com
Electiva de  Ciencias Sociales,3,Neron de Wilde,0.8,2022-3,Flor Twallin,ftwallin81@edu.com
Electiva de  Ciencias Sociales,3,Neron de Wilde,0.8,2022-3,Fan Jedrzejkiewicz,fjedrzejkiewicz82@edu.com
Electiva de  Ciencias Sociales,3,Neron de Wilde,0.8,2022-3,Lynnette Riseborough,lriseborough83@edu.com
Ingenieria y Sostenibilidad,1,Jerrome Chafer,0.2,2022-1,Keslie Higgoe,khiggoe84@edu.com
Ingenieria y Sostenibilidad,1,Jerrome Chafer,0.2,2022-1,Basilio Alu,balu85@edu.com
Ingenieria y Sostenibilidad,1,Jerrome Chafer,0.2,2022-1,Rois Zipsell,rzipsell86@edu.com
Ingenieria y Sostenibilidad,1,Jerrome Chafer,0.2,2022-1,Janna Pringley,jpringley87@edu.com
Analitica de Datos,2,Huntington Fincham,3.2,2021-1,Garrot Lindenblatt,glindenblatt88@edu.com
Analitica de Datos,2,Huntington Fincham,3.2,2021-1,Fenelia Mantripp,fmantripp89@edu.com
Analitica de Datos,2,Huntington Fincham,3.2,2021-1,Zorina Wallach,zwallach8a@edu.com
Analitica de Datos,2,Huntington Fincham,3.2,2021-1,Babette Klesl,bklesl8b@edu.com
Calculo 1,1,Alexandre Alvy,3.3,2023-1,Alli Huffey,ahuffey8c@edu.com
Calculo 1,1,Alexandre Alvy,3.3,2023-1,Jaye Myner,jmyner8d@edu.com
Calculo 1,1,Alexandre Alvy,3.3,2023-1,Margareta Grigoroni,mgrigoroni8e@edu.com
Calculo 1,1,Alexandre Alvy,3.3,2023-1,Stephan Morhall,smorhall8f@edu.com
Programacion,3,Kissee Giovani,0.8,2022-3,Tyson Fudge,tfudge8g@edu.com
Programacion,3,Kissee Giovani,0.8,2022-3,Mariska Burnitt,mburnitt8h@edu.com
Programacion,3,Kissee Giovani,0.8,2022-3,Cleve Giacobbo,cgiacobbo8i@edu.com
Programacion,3,Kissee Giovani,0.8,2022-3,Ninetta Aldgate,naldgate8j@edu.com
Calculo 1,2,Cordula Dugget,1.9,2023-1,Alysia Cheesley,acheesley8k@edu.com
Calculo 1,2,Cordula Dugget,1.9,2023-1,Anitra Cammidge,acammidge8l@edu.com
Calculo 1,2,Cordula Dugget,1.9,2023-1,Bartolemo Aylesbury,baylesbury8m@edu.com
Calculo 1,2,Cordula Dugget,1.9,2023-1,Kizzee Beauchop,kbeauchop8n@edu.com
Ingles 1,2,Waldemar Tandey,4.6,2022-1,Lorette Ormston,lormston8o@edu.com
Ingles 1,2,Waldemar Tandey,4.6,2022-1,Ethelin Kirkman,ekirkman8p@edu.com
Ingles 1,2,Waldemar Tandey,4.6,2022-1,Dasi McFeate,dmcfeate8q@edu.com
Ingles 1,2,Waldemar Tandey,4.6,2022-1,Grete Greenless,ggreenless8r@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,2.1,2021-1,Wilona Trattles,wtrattles8s@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,2.1,2021-1,Jorrie Kirwin,jkirwin8t@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,2.1,2021-1,Sansone Belsey,sbelsey8u@edu.com
Administracion para Ingenieros,3,Fulvia Gravells,2.1,2021-1,Bren Burnes,bburnes8v@edu.com
Seguridad de la Informacion,2,Dannie Follitt,3.7,2022-3,Carr Coslett,ccoslett8w@edu.com
Seguridad de la Informacion,2,Dannie Follitt,3.7,2022-3,Adrea Mason,amason8x@edu.com
Seguridad de la Informacion,2,Dannie Follitt,3.7,2022-3,Basilius Kingsmill,bkingsmill8y@edu.com
Seguridad de la Informacion,2,Dannie Follitt,3.7,2022-3,Karalynn Hollingsbee,khollingsbee8z@edu.com
Electiva Libre I,3,Odessa Scotchbourouge,0.4,2022-3,Marten Linck,mlinck90@edu.com
Electiva Libre I,3,Odessa Scotchbourouge,0.4,2022-3,Dotty Densham,ddensham91@edu.com
Electiva Libre I,3,Odessa Scotchbourouge,0.4,2022-3,Marie-ann Martinon,mmartinon92@edu.com
Electiva Libre I,3,Odessa Scotchbourouge,0.4,2022-3,Helene Cunrado,hcunrado93@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,2.8,2023-1,Lauretta Thorley,lthorley94@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,2.8,2023-1,Falito Freezor,ffreezor95@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,2.8,2023-1,Binky Shakspeare,bshakspeare96@edu.com
Seminario de Ing. de Datos e IA,1,Bartholemy Pavese,2.8,2023-1,Ingeberg Pervoe,ipervoe97@edu.com
Ingles 3,3,Phaedra Spatoni,3.6,2023-3,Dynah Joselevitz,djoselevitz98@edu.com
Ingles 3,3,Phaedra Spatoni,3.6,2023-3,Diane Kilty,dkilty99@edu.com
Ingles 3,3,Phaedra Spatoni,3.6,2023-3,Robinette Jaffrey,rjaffrey9a@edu.com
Ingles 3,3,Phaedra Spatoni,3.6,2023-3,Sukey Fyfield,sfyfield9b@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.2,2022-3,Kent Rickert,krickert9c@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.2,2022-3,Lurline Bitten,lbitten9d@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.2,2022-3,Rennie Dealey,rdealey9e@edu.com
Analitica de Datos,1,Rozina Yurocjkin,4.2,2022-3,Casar Gauler,cgauler9f@edu.com
Redes e Infraestructura,2,Lulu Harvie,3.7,2023-1,Jaynell Rosensaft,jrosensaft9g@edu.com
Redes e Infraestructura,2,Lulu Harvie,3.7,2023-1,Jarrid Ianitti,jianitti9h@edu.com
Redes e Infraestructura,2,Lulu Harvie,3.7,2023-1,Inessa Tewkesbury.,itewkesbury9i@edu.com
Redes e Infraestructura,2,Lulu Harvie,3.7,2023-1,Nell Hurrell,nhurrell9j@edu.com
Ingenieria y Sostenibilidad,3,Florina Sandlin,1.5,2021-1,Tessi Shorton,tshorton9k@edu.com
Ingenieria y Sostenibilidad,3,Florina Sandlin,1.5,2021-1,Joanne Bugge,jbugge9l@edu.com
Ingenieria y Sostenibilidad,3,Florina Sandlin,1.5,2021-1,Jo Rudiger,jrudiger9m@edu.com
Ingenieria y Sostenibilidad,3,Florina Sandlin,1.5,2021-1,Shari Josefovic,sjosefovic9n@edu.com
Redes e Infraestructura,3,Fulvia Gravells,2.2,2022-1,Aida Whitten,awhitten9o@edu.com
